ID;Number;Day;Flavor
155;55048953847519;Tuesday;['The Spinach and Feta Pizza', 'The Mediterranean Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Green Garden Pizza', 'The Thai Chicken Pizza']
422;55048988082243;Saturday;['The Italian Capocollo Pizza', 'The Vegetables + Vegetables Pizza', 'The California Chicken Pizza', 'The Mexicana Pizza', 'The Italian Supreme Pizza']
273;55048946259879;Thursday;['The Pepper Salami Pizza', 'The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Italian Supreme Pizza', 'The California Chicken Pizza']
367;55048976219686;Sunday;['The Chicken Pesto Pizza', 'The Pepperoni Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Thai Chicken Pizza']
1676;55048996222269;Friday;['The Spinach Pesto Pizza', 'The Pepperoni Pizza', 'The Italian Vegetables Pizza', 'The Big Meat Pizza', 'The Green Garden Pizza']
1984;55048971140562;Monday;['The Spicy Italian Pizza', 'The Pepper Salami Pizza', 'The Thai Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Sicilian Pizza']
1747;55048961767257;Thursday;['The California Chicken Pizza', 'The Italian Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza']
662;55048959622316;Wednesday;['The Green Garden Pizza', 'The Southwest Chicken Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Thai Chicken Pizza']
1598;55048920209988;Tuesday;['The Italian Supreme Pizza', 'The Pepper Salami Pizza', 'The Classic Deluxe Pizza', 'The Italian Capocollo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
137;55048955558758;Sunday;['The Hawaiian Pizza', 'The Classic Deluxe Pizza', 'The Sicilian Pizza', 'The Spinach and Feta Pizza', 'The Mexicana Pizza']
147;55048973780906;Tuesday;['The Chicken Pesto Pizza', 'The California Chicken Pizza', 'The Mexicana Pizza', 'The Green Garden Pizza', 'The Hawaiian Pizza']
327;55048976128639;Wednesday;['The California Chicken Pizza', 'The Classic Deluxe Pizza', 'The Napolitana Pizza', 'The Five Cheese Pizza', 'The Big Meat Pizza']
1464;55048944817481;Wednesday;['The Italian Capocollo Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni Pizza', 'The Hawaiian Pizza', 'The Mexicana Pizza']
1524;55048994210510;Monday;['The Mexicana Pizza', 'The Napolitana Pizza', 'The Vegetables + Vegetables Pizza', 'The Sicilian Pizza', 'The Green Garden Pizza']
812;55048980287827;Thursday;['The Napolitana Pizza', 'The Pepperoni Pizza', 'The Thai Chicken Pizza', 'The Mexicana Pizza', 'The Hawaiian Pizza']
1634;55048918439098;Friday;['The Mediterranean Pizza', 'The Pepperoni Pizza', 'The Italian Vegetables Pizza', 'The Southwest Chicken Pizza', 'The Mexicana Pizza']
1529;55048914407530;Thursday;['The Barbecue Chicken Pizza', 'The Sicilian Pizza', 'The Spicy Italian Pizza', 'The Italian Capocollo Pizza', 'The Thai Chicken Pizza']
1690;55048962320171;Friday;['The Hawaiian Pizza', 'The Napolitana Pizza', 'The Mediterranean Pizza', 'The Spinach and Feta Pizza', 'The Vegetables + Vegetables Pizza']
1901;55048949779542;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Pepper Salami Pizza', 'The California Chicken Pizza', 'The Mediterranean Pizza', 'The Classic Deluxe Pizza']
80;55048994007356;Friday;['The Spinach Pesto Pizza', 'The Southwest Chicken Pizza', 'The Green Garden Pizza', 'The Pepper Salami Pizza', 'The Italian Vegetables Pizza']
516;55048994501956;Saturday;['The Chicken Pesto Pizza', 'The Hawaiian Pizza', 'The Italian Capocollo Pizza', 'The Green Garden Pizza', 'The Spinach and Feta Pizza']
1448;55048947791996;Wednesday;['The Southwest Chicken Pizza', 'The Green Garden Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Barbecue Chicken Pizza']
427;55048923693420;Friday;['The Chicken Pesto Pizza', 'The Spinach Pesto Pizza', 'The Spinach Supreme Pizza', 'The Pepperoni Pizza', 'The Green Garden Pizza']
301;55048973321244;Saturday;['The Chicken Pesto Pizza', 'The Italian Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Five Cheese Pizza', 'The Spinach Pesto Pizza']
1860;55048952522940;Friday;['The Italian Supreme Pizza', 'The Spinach Pesto Pizza', 'The Napolitana Pizza', 'The Sicilian Pizza', 'The Italian Capocollo Pizza']
1159;55048923036171;Friday;['The Pepperoni Pizza', 'The Chicken Pesto Pizza', 'The Southwest Chicken Pizza', 'The Chicken Alfredo Pizza', 'The California Chicken Pizza']
527;55048919214765;Saturday;['The Southwest Chicken Pizza', 'The Hawaiian Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Sicilian Pizza']
565;55048994706846;Sunday;['The Barbecue Chicken Pizza', 'The Green Garden Pizza', 'The Sicilian Pizza', 'The Spinach Supreme Pizza', 'The Italian Capocollo Pizza']
836;55048984261801;Saturday;['The Thai Chicken Pizza', 'The Barbecue Chicken Pizza', 'The Italian Capocollo Pizza', 'The Southwest Chicken Pizza', 'The Soppressata Pizza']
779;55048966153661;Friday;['The Italian Capocollo Pizza', 'The Spinach Pesto Pizza', 'The Five Cheese Pizza', 'The Spinach and Feta Pizza', 'The Pepper Salami Pizza']
549;55048979627237;Wednesday;['The Southwest Chicken Pizza', 'The Spicy Italian Pizza', 'The Spinach Supreme Pizza', 'The Spinach Pesto Pizza', 'The Thai Chicken Pizza']
1708;55048952711747;Thursday;['The Pepper Salami Pizza', 'The Italian Capocollo Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza', 'The Southwest Chicken Pizza']
999;55048961780682;Tuesday;['The Napolitana Pizza', 'The Spinach Supreme Pizza', 'The Italian Capocollo Pizza', 'The Classic Deluxe Pizza', 'The Sicilian Pizza']
1685;55048982457189;Thursday;['The Spicy Italian Pizza', 'The Napolitana Pizza', 'The Chicken Pesto Pizza', 'The Spinach and Feta Pizza', 'The Classic Deluxe Pizza']
1157;55048950578265;Thursday;['The Hawaiian Pizza', 'The Big Meat Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Alfredo Pizza', 'The Barbecue Chicken Pizza']
1440;55048979932484;Sunday;['The Southwest Chicken Pizza', 'The Chicken Pesto Pizza', 'The Napolitana Pizza', 'The Mexicana Pizza', 'The Vegetables + Vegetables Pizza']
670;55048934548838;Sunday;['The Green Garden Pizza', 'The Pepper Salami Pizza', 'The Italian Vegetables Pizza', 'The Sicilian Pizza', 'The Mediterranean Pizza']
1025;55048911149941;Tuesday;['The Mexicana Pizza', 'The California Chicken Pizza', 'The Hawaiian Pizza', 'The Italian Capocollo Pizza', 'The Pepperoni Pizza']
135;55048976142130;Thursday;['The Big Meat Pizza', 'The Sicilian Pizza', 'The Spicy Italian Pizza', 'The Napolitana Pizza', 'The Mediterranean Pizza']
1167;55048987838454;Sunday;['The Spinach and Feta Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Green Garden Pizza', 'The Mexicana Pizza']
429;55048997349003;Tuesday;['The Mediterranean Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Big Meat Pizza']
402;55048960214557;Thursday;['The Pepperoni Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Pesto Pizza', 'The Hawaiian Pizza', 'The California Chicken Pizza']
270;55048982149503;Thursday;['The Italian Capocollo Pizza', 'The California Chicken Pizza', 'The Thai Chicken Pizza', 'The Napolitana Pizza', 'The Green Garden Pizza']
164;55048921317700;Friday;['The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The Pepper Salami Pizza', 'The Hawaiian Pizza']
1966;55048935017311;Sunday;['The Big Meat Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Mexicana Pizza', 'The Thai Chicken Pizza']
444;55048953778506;Tuesday;['The Italian Capocollo Pizza', 'The Southwest Chicken Pizza', 'The Italian Supreme Pizza', 'The Spinach Supreme Pizza', 'The Green Garden Pizza']
897;55048954443214;Thursday;['The Green Garden Pizza', 'The California Chicken Pizza', 'The Pepper Salami Pizza', 'The Mexicana Pizza', 'The Mediterranean Pizza']
1000;55048964696633;Sunday;['The Classic Deluxe Pizza', 'The Italian Capocollo Pizza', 'The Thai Chicken Pizza', 'The Sicilian Pizza', 'The Spinach Pesto Pizza']
1388;55048940939335;Saturday;['The Pepper Salami Pizza', 'The Mediterranean Pizza', 'The Thai Chicken Pizza', 'The Spinach and Feta Pizza', 'The Hawaiian Pizza']
1714;55048975614207;Friday;['The Five Cheese Pizza', 'The Classic Deluxe Pizza', 'The Vegetables + Vegetables Pizza', 'The Spinach and Feta Pizza', 'The Napolitana Pizza']
1315;55048910115587;Saturday;['The Chicken Pesto Pizza', 'The Pepper Salami Pizza', 'The Sicilian Pizza', 'The Thai Chicken Pizza', 'The Italian Capocollo Pizza']
570;55048982616875;Sunday;['The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Southwest Chicken Pizza', 'The Spicy Italian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
426;55048973568161;Thursday;['The Sicilian Pizza', 'The Big Meat Pizza', 'The Barbecue Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach and Feta Pizza']
58;55048978050331;Thursday;['The California Chicken Pizza', 'The Spinach and Feta Pizza', 'The Italian Capocollo Pizza', 'The Napolitana Pizza', 'The Italian Vegetables Pizza']
1798;55048990224439;Tuesday;['The Southwest Chicken Pizza', 'The Mediterranean Pizza', 'The Sicilian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach and Feta Pizza']
934;55048914189012;Friday;['The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Southwest Chicken Pizza', 'The Italian Capocollo Pizza', 'The Sicilian Pizza']
438;55048953350561;Monday;['The Mexicana Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Vegetables + Vegetables Pizza', 'The Mediterranean Pizza']
543;55048951647077;Sunday;['The Italian Supreme Pizza', 'The Classic Deluxe Pizza', 'The Mediterranean Pizza', 'The Mexicana Pizza', 'The Southwest Chicken Pizza']
1005;55048931851883;Saturday;['The Mediterranean Pizza', 'The Green Garden Pizza', 'The Italian Capocollo Pizza', 'The Napolitana Pizza', 'The Thai Chicken Pizza']
473;55048998679184;Sunday;['The Five Cheese Pizza', 'The Spicy Italian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Pesto Pizza', 'The Spinach and Feta Pizza']
172;55048944414072;Tuesday;['The Chicken Pesto Pizza', 'The Italian Capocollo Pizza', 'The Spinach Pesto Pizza', 'The California Chicken Pizza', 'The Spinach Supreme Pizza']
994;55048931511703;Friday;['The Southwest Chicken Pizza', 'The Italian Capocollo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Pesto Pizza', 'The Barbecue Chicken Pizza']
1475;55048919938726;Wednesday;['The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Southwest Chicken Pizza', 'The Green Garden Pizza', 'The Spinach and Feta Pizza']
890;55048968170429;Monday;['The Four Cheese Pizza', 'The Spinach and Feta Pizza', 'The Hawaiian Pizza', 'The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza']
1651;55048951483877;Tuesday;['The Green Garden Pizza', 'The Thai Chicken Pizza', 'The Napolitana Pizza', 'The Mediterranean Pizza', 'The Spinach Supreme Pizza']
1835;55048931249792;Saturday;['The Five Cheese Pizza', 'The Mediterranean Pizza', 'The Spinach and Feta Pizza', 'The Green Garden Pizza', 'The Chicken Pesto Pizza']
128;55048979535080;Saturday;['The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The Classic Deluxe Pizza', 'The Barbecue Chicken Pizza', 'The Spinach Supreme Pizza']
1608;55048940218561;Saturday;['The Thai Chicken Pizza', 'The Big Meat Pizza', 'The Italian Supreme Pizza', 'The Spicy Italian Pizza', 'The Green Garden Pizza']
827;55048939316524;Monday;['The Chicken Pesto Pizza', 'The Chicken Alfredo Pizza', 'The Italian Supreme Pizza', 'The Sicilian Pizza', 'The Pepperoni Pizza']
178;55048953611353;Thursday;['The Chicken Pesto Pizza', 'The Five Cheese Pizza', 'The Sicilian Pizza', 'The Spinach Pesto Pizza', 'The Chicken Alfredo Pizza']
564;55048944411386;Wednesday;['The Chicken Pesto Pizza', 'The Italian Capocollo Pizza', 'The Spinach Supreme Pizza', 'The Pepperoni Pizza', 'The Mediterranean Pizza']
139;55048918354899;Friday;['The Vegetables + Vegetables Pizza', 'The Five Cheese Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
985;55048916001386;Wednesday;['The Classic Deluxe Pizza', 'The Napolitana Pizza', 'The Sicilian Pizza', 'The Five Cheese Pizza', 'The Spinach and Feta Pizza']
611;55048942247011;Sunday;['The Chicken Pesto Pizza', 'The Napolitana Pizza', 'The Greek Pizza', 'The Barbecue Chicken Pizza', 'The California Chicken Pizza']
1281;55048954579043;Saturday;['The California Chicken Pizza', 'The Sicilian Pizza', 'The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Pepper Salami Pizza']
791;55048977232477;Wednesday;['The Thai Chicken Pizza', 'The Napolitana Pizza', 'The Southwest Chicken Pizza', 'The Big Meat Pizza', 'The Chicken Alfredo Pizza']
1172;55048957367592;Monday;['The California Chicken Pizza', 'The Mexicana Pizza', 'The Barbecue Chicken Pizza', 'The Spinach and Feta Pizza', 'The Chicken Pesto Pizza']
699;55048915576530;Sunday;['The Spinach and Feta Pizza', 'The Spinach Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Sicilian Pizza', 'The Mexicana Pizza']
639;55048941796117;Thursday;['The Thai Chicken Pizza', 'The Italian Capocollo Pizza', 'The Hawaiian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Barbecue Chicken Pizza']
1879;55048915150966;Thursday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Thai Chicken Pizza', 'The Sicilian Pizza', 'The Spinach Supreme Pizza', 'The Italian Supreme Pizza']
1192;55048968304986;Sunday;['The Spinach and Feta Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni Pizza', 'The Mexicana Pizza', 'The Green Garden Pizza']
1801;55048933168764;Tuesday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Southwest Chicken Pizza', 'The Thai Chicken Pizza', 'The California Chicken Pizza', 'The Four Cheese Pizza']
112;55048916259867;Thursday;['The Spinach Pesto Pizza', 'The Thai Chicken Pizza', 'The Chicken Pesto Pizza', 'The Prosciutto and Arugula Pizza', 'The Spinach and Feta Pizza']
1429;55048992337740;Thursday;['The Thai Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spicy Italian Pizza']
1370;55048981337020;Tuesday;['The California Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Mediterranean Pizza', 'The Classic Deluxe Pizza', 'The Chicken Alfredo Pizza']
1652;55048990109675;Friday;['The Italian Vegetables Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni Pizza', 'The California Chicken Pizza', 'The Big Meat Pizza']
1087;55048937775448;Sunday;['The Green Garden Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Barbecue Chicken Pizza', 'The Southwest Chicken Pizza']
837;55048955458700;Saturday;['The Pepperoni Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza', 'The Italian Capocollo Pizza']
903;55048963984878;Saturday;['The Barbecue Chicken Pizza', 'The Sicilian Pizza', 'The Italian Supreme Pizza', 'The Italian Capocollo Pizza', 'The Spicy Italian Pizza']
1237;55048961691271;Tuesday;['The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza', 'The Chicken Pesto Pizza']
185;55048954193127;Thursday;['The Italian Capocollo Pizza', 'The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Pepper Salami Pizza', 'The Chicken Pesto Pizza']
1205;55048948682734;Wednesday;['The Prosciutto and Arugula Pizza', 'The Southwest Chicken Pizza', 'The Spicy Italian Pizza', 'The Spinach Pesto Pizza', 'The Spinach Supreme Pizza']
242;55048997376698;Friday;['The Italian Supreme Pizza', 'The Sicilian Pizza', 'The Southwest Chicken Pizza', 'The Spicy Italian Pizza', 'The Napolitana Pizza']
1591;55048969430257;Wednesday;['The Mediterranean Pizza', 'The Big Meat Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Italian Capocollo Pizza']
581;55048913687263;Wednesday;['The Spicy Italian Pizza', 'The Pepper Salami Pizza', 'The Hawaiian Pizza', 'The Mexicana Pizza', 'The Five Cheese Pizza']
1956;55048986517658;Sunday;['The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Pepperoni Pizza', 'The Vegetables + Vegetables Pizza', 'The Barbecue Chicken Pizza']
319;55048996668980;Thursday;['The Italian Supreme Pizza', 'The Spicy Italian Pizza', 'The California Chicken Pizza', 'The Pepperoni Pizza', 'The Green Garden Pizza']
188;55048919168618;Monday;['The Green Garden Pizza', 'The Greek Pizza', 'The Pepperoni Pizza', 'The Spinach and Feta Pizza', 'The Spinach Supreme Pizza']
954;55048990673319;Tuesday;['The Barbecue Chicken Pizza', 'The Pepperoni Pizza', 'The Four Cheese Pizza', 'The Sicilian Pizza', 'The Big Meat Pizza']
1479;55048935488893;Monday;['The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza']
1585;55048949449639;Sunday;['The Italian Vegetables Pizza', 'The Five Cheese Pizza', 'The Mexicana Pizza', 'The Napolitana Pizza', 'The Barbecue Chicken Pizza']
1251;55048915475424;Sunday;['The Spicy Italian Pizza', 'The Napolitana Pizza', 'The Sicilian Pizza', 'The Chicken Pesto Pizza', 'The Five Cheese Pizza']
576;55048932629882;Friday;['The Mexicana Pizza', 'The Spinach Supreme Pizza', 'The Italian Vegetables Pizza', 'The Green Garden Pizza', 'The Thai Chicken Pizza']
1949;55048971664516;Thursday;['The Spinach Pesto Pizza', 'The Barbecue Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Green Garden Pizza', 'The Five Cheese Pizza']
1595;55048918061789;Sunday;['The Classic Deluxe Pizza', 'The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Mexicana Pizza', 'The Greek Pizza']
577;55048956253966;Saturday;['The Pepperoni Pizza', 'The Green Garden Pizza', 'The Italian Vegetables Pizza', 'The California Chicken Pizza', 'The Chicken Pesto Pizza']
1090;55048962480636;Saturday;['The Italian Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Pepper Salami Pizza', 'The Sicilian Pizza', 'The Southwest Chicken Pizza']
816;55048986101227;Wednesday;['The Pepper Salami Pizza', 'The Sicilian Pizza', 'The Chicken Pesto Pizza', 'The Southwest Chicken Pizza', 'The California Chicken Pizza']
1126;55048987249170;Friday;['The Spinach Supreme Pizza', 'The Mediterranean Pizza', 'The Italian Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
94;55048919715199;Saturday;['The California Chicken Pizza', 'The Classic Deluxe Pizza', 'The Napolitana Pizza', 'The Spinach Pesto Pizza', 'The Big Meat Pizza']
252;55048979148120;Thursday;['The Napolitana Pizza', 'The Mediterranean Pizza', 'The Italian Capocollo Pizza', 'The Spinach Pesto Pizza', 'The Hawaiian Pizza']
1082;55048992285597;Thursday;['The Thai Chicken Pizza', 'The Spinach and Feta Pizza', 'The Italian Vegetables Pizza', 'The Chicken Alfredo Pizza', 'The Mexicana Pizza']
1534;55048944617608;Friday;['The California Chicken Pizza', 'The Pepper Salami Pizza', 'The Napolitana Pizza', 'The Thai Chicken Pizza', 'The Chicken Pesto Pizza']
